Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 18 [20480/49000 (42%)]	Train Loss: 1.291830	Val Loss: 1.302909	Val Acc: 55.400001525878906
Train Epoch: 18 [25600/49000 (52%)]	Train Loss: 1.339923	Val Loss: 1.283207	Val Acc: 57.400001525878906
Train Epoch: 18 [30720/49000 (62%)]	Train Loss: 1.225768	Val Loss: 1.300794	Val Acc: 56.0
Train Epoch: 18 [35840/49000 (73%)]	Train Loss: 1.249550	Val Loss: 1.303841	Val Acc: 55.5
Train Epoch: 18 [40960/49000 (83%)]	Train Loss: 1.283428	Val Loss: 1.307650	Val Acc: 55.70000076293945
Train Epoch: 18 [46080/49000 (94%)]	Train Loss: 1.313252	Val Loss: 1.300165	Val Acc: 56.79999923706055
Train Epoch: 19 [0/49000 (0%)]	Train Loss: 1.284393	Val Loss: 1.307035	Val Acc: 56.79999923706055
Train Epoch: 19 [5120/49000 (10%)]	Train Loss: 1.282857	Val Loss: 1.308501	Val Acc: 56.29999923706055
Train Epoch: 19 [10240/49000 (21%)]	Train Loss: 1.332170	Val Loss: 1.306801	Val Acc: 56.70000076293945
Train Epoch: 19 [15360/49000 (31%)]	Train Loss: 1.274529	Val Loss: 1.307929	Val Acc: 58.29999923706055
Train Epoch: 19 [20480/49000 (42%)]	Train Loss: 1.292941	Val Loss: 1.309157	Val Acc: 55.900001525878906
Train Epoch: 19 [25600/49000 (52%)]	Train Loss: 1.368715	Val Loss: 1.305547	Val Acc: 56.099998474121094
Train Epoch: 19 [30720/49000 (62%)]	Train Loss: 1.258343	Val Loss: 1.328645	Val Acc: 54.599998474121094
Train Epoch: 19 [35840/49000 (73%)]	Train Loss: 1.278216	Val Loss: 1.289481	Val Acc: 57.599998474121094
Train Epoch: 19 [40960/49000 (83%)]	Train Loss: 1.335510	Val Loss: 1.316659	Val Acc: 57.400001525878906
Train Epoch: 19 [46080/49000 (94%)]	Train Loss: 1.316128	Val Loss: 1.321314	Val Acc: 56.20000076293945
Train Epoch: 20 [0/49000 (0%)]	Train Loss: 1.256708	Val Loss: 1.291952	Val Acc: 58.400001525878906
Train Epoch: 20 [5120/49000 (10%)]	Train Loss: 1.265186	Val Loss: 1.293171	Val Acc: 58.099998474121094
Train Epoch: 20 [10240/49000 (21%)]	Train Loss: 1.258287	Val Loss: 1.291994	Val Acc: 56.5
Train Epoch: 20 [15360/49000 (31%)]	Train Loss: 1.259163	Val Loss: 1.298627	Val Acc: 56.099998474121094
Train Epoch: 20 [20480/49000 (42%)]	Train Loss: 1.270111	Val Loss: 1.312632	Val Acc: 56.79999923706055
Train Epoch: 20 [25600/49000 (52%)]	Train Loss: 1.301783	Val Loss: 1.309626	Val Acc: 55.70000076293945
Train Epoch: 20 [30720/49000 (62%)]	Train Loss: 1.262146	Val Loss: 1.285919	Val Acc: 56.099998474121094
Train Epoch: 20 [35840/49000 (73%)]	Train Loss: 1.240870	Val Loss: 1.288291	Val Acc: 56.79999923706055
Train Epoch: 20 [40960/49000 (83%)]	Train Loss: 1.225479	Val Loss: 1.276868	Val Acc: 57.29999923706055
Train Epoch: 20 [46080/49000 (94%)]	Train Loss: 1.254626	Val Loss: 1.297137	Val Acc: 58.400001525878906
Train Epoch: 21 [0/49000 (0%)]	Train Loss: 1.245644	Val Loss: 1.318668	Val Acc: 55.900001525878906
Train Epoch: 21 [5120/49000 (10%)]	Train Loss: 1.299820	Val Loss: 1.287512	Val Acc: 55.599998474121094
Train Epoch: 21 [10240/49000 (21%)]	Train Loss: 1.294809	Val Loss: 1.298214	Val Acc: 56.79999923706055
Train Epoch: 21 [15360/49000 (31%)]	Train Loss: 1.289068	Val Loss: 1.297588	Val Acc: 57.29999923706055
Train Epoch: 21 [20480/49000 (42%)]	Train Loss: 1.254507	Val Loss: 1.294876	Val Acc: 57.599998474121094
Train Epoch: 21 [25600/49000 (52%)]	Train Loss: 1.320181	Val Loss: 1.316204	Val Acc: 55.79999923706055
Train Epoch: 21 [30720/49000 (62%)]	Train Loss: 1.281309	Val Loss: 1.302269	Val Acc: 55.599998474121094
Train Epoch: 21 [35840/49000 (73%)]	Train Loss: 1.230934	Val Loss: 1.297379	Val Acc: 57.29999923706055
Train Epoch: 21 [40960/49000 (83%)]	Train Loss: 1.243567	Val Loss: 1.304855	Val Acc: 56.70000076293945
Train Epoch: 21 [46080/49000 (94%)]	Train Loss: 1.358294	Val Loss: 1.302691	Val Acc: 56.70000076293945
Train Epoch: 22 [0/49000 (0%)]	Train Loss: 1.213451	Val Loss: 1.294034	Val Acc: 55.79999923706055
Train Epoch: 22 [5120/49000 (10%)]	Train Loss: 1.296562	Val Loss: 1.304635	Val Acc: 55.79999923706055
Train Epoch: 22 [10240/49000 (21%)]	Train Loss: 1.296262	Val Loss: 1.306546	Val Acc: 56.099998474121094
Train Epoch: 22 [15360/49000 (31%)]	Train Loss: 1.264369	Val Loss: 1.299493	Val Acc: 55.79999923706055
Train Epoch: 22 [20480/49000 (42%)]	Train Loss: 1.318186	Val Loss: 1.318848	Val Acc: 55.099998474121094
Train Epoch: 22 [25600/49000 (52%)]	Train Loss: 1.268133	Val Loss: 1.302772	Val Acc: 55.900001525878906
Train Epoch: 22 [30720/49000 (62%)]	Train Loss: 1.314866	Val Loss: 1.285719	Val Acc: 57.29999923706055
Train Epoch: 22 [35840/49000 (73%)]	Train Loss: 1.317341	Val Loss: 1.285927	Val Acc: 56.900001525878906
Train Epoch: 22 [40960/49000 (83%)]	Train Loss: 1.348600	Val Loss: 1.304196	Val Acc: 56.29999923706055
Train Epoch: 22 [46080/49000 (94%)]	Train Loss: 1.361814	Val Loss: 1.288656	Val Acc: 56.900001525878906
Train Epoch: 23 [0/49000 (0%)]	Train Loss: 1.301563	Val Loss: 1.318448	Val Acc: 53.70000076293945
Train Epoch: 23 [5120/49000 (10%)]	Train Loss: 1.263177	Val Loss: 1.307697	Val Acc: 57.0
Train Epoch: 23 [10240/49000 (21%)]	Train Loss: 1.277294	Val Loss: 1.283258	Val Acc: 56.79999923706055
Train Epoch: 23 [15360/49000 (31%)]	Train Loss: 1.282881	Val Loss: 1.289682	Val Acc: 56.79999923706055
Train Epoch: 23 [20480/49000 (42%)]	Train Loss: 1.287170	Val Loss: 1.301502	Val Acc: 56.599998474121094
